,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
283383,way,622543113,45.2579988,-75.3736734,,33,Gaslight Way,house,"33 Gaslight way, Ottawa, ON","33 Gaslight way, Ottawa, ON"
205955,way,549075471,45.3965744,-75.7303595,,210,Holland Avenue,house,"210 Holland avenue, Ottawa, ON","210 Holland avenue, Ottawa, ON"
196362,way,546734886,45.3356648,-75.7381042,,26,Nestow Drive,house,"26 Nestow drive, Ottawa, ON","26 Nestow drive, Ottawa, ON"
93135,way,472389359,45.3176021,-75.595385,,750,Cedar Creek Drive,house,"750 Cedar creek drive, Ottawa, ON","750 Cedar creek drive, Ottawa, ON"
224865,way,568814542,45.4843064,-75.5306847,,1085,Avignon Court,house,"1085 Avignon court, Ottawa, ON","1085 Avignon court, Ottawa, ON"
233650,way,577625016,45.3591541,-75.6438312,,504,Marlin Private,house,"504 Marlin private, Ottawa, ON","504 Marlin private, Ottawa, ON"
201389,way,547367706,45.2845621,-75.9216134,,375,Warmstone Drive,house,"375 Warmstone drive, Ottawa, ON","375 Warmstone drive, Ottawa, ON"
248033,way,584485071,45.4066629,-75.6831043,,22,First Avenue,house,"22 First avenue, Ottawa, ON","22 First avenue, Ottawa, ON"
135162,way,475309209,45.3981565,-75.6983184,,848,Bronson Avenue,house,"848 Bronson avenue, Ottawa, ON","848 Bronson avenue, Ottawa, ON"
42840,way,470836413,45.2719277,-75.7172017,,235,Moss Grove Street,house,"235 Moss grove street, Ottawa, ON","235 Moss grove street, Ottawa, ON"
188944,way,486245571,45.2722457,-75.7532626,,6,Amherst Crescent,house,"6 Amherst crescent, Ottawa, ON","6 Amherst crescent, Ottawa, ON"
289043,way,648975720,45.5405276,-75.2891289,,1063,St. Jacques Street,house,"1063 St. jacques street, Ottawa, ON","1063 St. jacques street, Ottawa, ON"
202644,way,547558816,45.3711492,-75.7735517,,446,Ancaster Avenue,house,"446 Ancaster avenue, Ottawa, ON","446 Ancaster avenue, Ottawa, ON"
282286,way,620524370,45.3182554,-75.6069955,,4079,Kelly Farm Drive,house,"4079 Kelly farm drive, Ottawa, ON","4079 Kelly farm drive, Ottawa, ON"
64526,way,471797684,45.2715769,-75.9279348,,12,Stowgrass Crescent,house,"12 Stowgrass crescent, Ottawa, ON","12 Stowgrass crescent, Ottawa, ON"
243816,way,583258135,45.3530922,-75.6411059,,2837,Mésanges Drive,house,"2837 Mésanges drive, Ottawa, ON","2837 Mésanges drive, Ottawa, ON"
221737,way,567196204,45.2847413,-75.7360135,,221,Claridge Drive,house,"221 Claridge drive, Ottawa, ON","221 Claridge drive, Ottawa, ON"
100161,way,472430954,45.486365,-75.5058724,,352,Mockingbird Drive,house,"352 Mockingbird drive, Ottawa, ON","352 Mockingbird drive, Ottawa, ON"
114175,way,473209487,45.3485633,-75.722814,,19,Redpine Drive,house,"19 Redpine drive, Ottawa, ON","19 Redpine drive, Ottawa, ON"
246663,way,583840500,45.4235222,-75.6644588,,12,Prince Albert Street,house,"12 Prince albert street, Ottawa, ON","12 Prince albert street, Ottawa, ON"
240689,way,581765528,45.4748244,-75.5337297,,1119,Taffy Lane,house,"1119 Taffy lane, Ottawa, ON","1119 Taffy lane, Ottawa, ON"
84894,way,472254907,45.3335952,-75.7919963,,77,Abingdon Drive,house,"77 Abingdon drive, Ottawa, ON","77 Abingdon drive, Ottawa, ON"
225493,way,569164991,45.3775832,-75.654749,,2824 A,Cedarwood Drive,house,"2824 A Cedarwood drive, Ottawa, ON","2824 A Cedarwood drive, Ottawa, ON"
46397,way,471117046,45.4561205,-75.4691324,,2061,Boisfranc Circle,house,"2061 Boisfranc circle, Ottawa, ON","2061 Boisfranc circle, Ottawa, ON"
103190,way,472747662,45.2918806,-75.8692911,,9 B,Hawley Crescent,house,"9 B Hawley crescent, Ottawa, ON","9 B Hawley crescent, Ottawa, ON"
5749,way,255865905,45.2904991,-75.5940569,,2758,Rideau Road,house,"2758 Rideau road, Ottawa, ON","2758 Rideau road, Ottawa, ON"
9711,way,322263261,45.3649841,-75.7919814,,2649,Don Street,house,"2649 Don street, Ottawa, ON","2649 Don street, Ottawa, ON"
223902,way,568522594,45.4855294,-75.5229532,,7968,Décarie Drive,house,"7968 Décarie drive, Ottawa, ON","7968 Décarie drive, Ottawa, ON"
247779,way,584306682,45.3923551,-75.680986,,56,Willard Street,house,"56 Willard street, Ottawa, ON","56 Willard street, Ottawa, ON"
233679,way,577625111,45.3575867,-75.6443261,,445,Marlin Private,house,"445 Marlin private, Ottawa, ON","445 Marlin private, Ottawa, ON"
19136,way,459468403,45.4355692,-75.6931424,,129,Cumberland Street,house,"129 Cumberland street, Ottawa, ON","129 Cumberland street, Ottawa, ON"
105226,way,472844428,45.3510972,-75.7065305,,28,Valley Ridge Street,house,"28 Valley ridge street, Ottawa, ON","28 Valley ridge street, Ottawa, ON"
193528,way,546222343,45.3480807,-75.6453776,,2749,Hambledon Court,house,"2749 Hambledon court, Ottawa, ON","2749 Hambledon court, Ottawa, ON"
243778,way,583258096,45.3524197,-75.6399286,,2873,Mésanges Drive,house,"2873 Mésanges drive, Ottawa, ON","2873 Mésanges drive, Ottawa, ON"
12971,way,386727992,45.391723,-75.7426726,,495,Hilson Avenue,house,"495 Hilson avenue, Ottawa, ON","495 Hilson avenue, Ottawa, ON"
165937,way,483056440,45.3833499,-75.6749121,,1481,Brûlé Avenue,house,"1481 Brûlé avenue, Ottawa, ON","1481 Brûlé avenue, Ottawa, ON"
290255,way,685031750,45.1824416,-75.8336616,,114,Fortune Street,house,"114 Fortune street, Ottawa, ON","114 Fortune street, Ottawa, ON"
129654,way,474717636,45.3546237,-75.7929442,,2793,St. Stephen's Street,house,"2793 St. stephen's street, Ottawa, ON","2793 St. stephen's street, Ottawa, ON"
245524,way,583548942,45.3520592,-75.6489535,,2673,Pimlico Crescent,house,"2673 Pimlico crescent, Ottawa, ON","2673 Pimlico crescent, Ottawa, ON"
249823,way,585524911,45.4241325,-75.6498109,,1104 A,Naughton Street,house,"1104 A Naughton street, Ottawa, ON","1104 A Naughton street, Ottawa, ON"
114910,way,473220435,45.4446979,-75.6068302,,46 A,Sumac Street,house,"46 A Sumac street, Ottawa, ON","46 A Sumac street, Ottawa, ON"
6950,way,264853905,45.3926801,-75.7341549,,52,Helena Street,house,"52 Helena street, Ottawa, ON","52 Helena street, Ottawa, ON"
15128,way,431100763,45.477814,-75.5005297,,1386,Laurin Crescent,house,"1386 Laurin crescent, Ottawa, ON","1386 Laurin crescent, Ottawa, ON"
241103,way,581766133,45.4735409,-75.531936,,1763,Stoneboat Crescent,house,"1763 Stoneboat crescent, Ottawa, ON","1763 Stoneboat crescent, Ottawa, ON"
249476,way,585293561,45.4332957,-75.6368019,,916,Borthwick Avenue,house,"916 Borthwick avenue, Ottawa, ON","916 Borthwick avenue, Ottawa, ON"
288591,way,637683047,45.344571,-76.0283768,,146,Salisbury Street,house,"146 Salisbury street, Ottawa, ON","146 Salisbury street, Ottawa, ON"
223018,way,567987096,45.3527421,-75.7536551,,43 D,Deerfield Drive,house,"43 D Deerfield drive, Ottawa, ON","43 D Deerfield drive, Ottawa, ON"
19643,way,460236988,45.4021083,-75.7043982,,327,Lebreton Street South,house,"327 Lebreton street south, Ottawa, ON","327 Lebreton street south, Ottawa, ON"
18284,way,448151066,45.3808145,-75.6393477,,1801,Heron Road,house,"1801 Heron road, Ottawa, ON","1801 Heron road, Ottawa, ON"
263467,way,613172696,45.2878612,-75.7422818,,14,Boulder Way,house,"14 Boulder way, Ottawa, ON","14 Boulder way, Ottawa, ON"
242874,way,582941535,45.3739731,-75.6202476,,10,Clifford Private,house,"10 Clifford private, Ottawa, ON","10 Clifford private, Ottawa, ON"
192030,way,541746160,45.3558102,-75.792687,,916,Pinewood Crescent,house,"916 Pinewood crescent, Ottawa, ON","916 Pinewood crescent, Ottawa, ON"
242558,way,582714295,45.3691067,-75.6169039,,29,Horsdal Private,house,"29 Horsdal private, Ottawa, ON","29 Horsdal private, Ottawa, ON"
229430,way,573377461,45.4382627,-75.6467761,,670,Morin Street,house,"670 Morin street, Ottawa, ON","670 Morin street, Ottawa, ON"
249353,way,585239355,45.4299414,-75.6371878,,4331,Stella Crescent,house,"4331 Stella crescent, Ottawa, ON","4331 Stella crescent, Ottawa, ON"
9718,way,322263274,45.3648461,-75.7924051,,2659,Don Street,house,"2659 Don street, Ottawa, ON","2659 Don street, Ottawa, ON"
199085,way,547162282,45.3562063,-75.7266995,,59,Tiverton Drive,house,"59 Tiverton drive, Ottawa, ON","59 Tiverton drive, Ottawa, ON"
115083,way,473220626,45.4435315,-75.6007895,,1883,Elmridge Drive,house,"1883 Elmridge drive, Ottawa, ON","1883 Elmridge drive, Ottawa, ON"
291207,way,686149879,45.2834867,-75.9194033,,426,Warmstone Drive,house,"426 Warmstone drive, Ottawa, ON","426 Warmstone drive, Ottawa, ON"
233875,way,577875879,45.3636874,-75.6373633,,97,Somero Private,house,"97 Somero private, Ottawa, ON","97 Somero private, Ottawa, ON"
10975,way,369570615,45.3794358,-75.9972467,,26,Roycroft Way,house,"26 Roycroft way, Ottawa, ON","26 Roycroft way, Ottawa, ON"
181626,way,484384984,45.4749169,-75.5327477,,1103,Taffy Lane,house,"1103 Taffy lane, Ottawa, ON","1103 Taffy lane, Ottawa, ON"
156900,way,482250038,45.4077156,-75.6903412,,219,Strathcona Avenue,house,"219 Strathcona avenue, Ottawa, ON","219 Strathcona avenue, Ottawa, ON"
15322,way,441852946,45.398644,-75.7209763,,34,Kinnear Street,house,"34 Kinnear street, Ottawa, ON","34 Kinnear street, Ottawa, ON"
191532,way,538584379,45.3621543,-75.6457917,,16,Fallow Court,house,"16 Fallow court, Ottawa, ON","16 Fallow court, Ottawa, ON"
157220,way,482449721,45.3691331,-75.6168374,,31,Horsdal Private,house,"31 Horsdal private, Ottawa, ON","31 Horsdal private, Ottawa, ON"
19000,way,459096197,45.4422215,-75.6919621,,80,John Street,house,"80 John street, Ottawa, ON","80 John street, Ottawa, ON"
237609,way,579979908,45.380275,-75.7517311,,718,Cole Avenue South,house,"718 Cole avenue south, Ottawa, ON","718 Cole avenue south, Ottawa, ON"
191610,way,538584465,45.3438546,-75.6622208,,2281,Shanegal Crescent,house,"2281 Shanegal crescent, Ottawa, ON","2281 Shanegal crescent, Ottawa, ON"
13293,way,387272389,45.3933498,-75.7449708,,308,Byron Avenue,house,"308 Byron avenue, Ottawa, ON","308 Byron avenue, Ottawa, ON"
110433,way,473152687,45.3184162,-75.8351025,,41,Cymbeline Drive,house,"41 Cymbeline drive, Ottawa, ON","41 Cymbeline drive, Ottawa, ON"
191504,way,538584351,45.3567545,-75.6409881,,175,Solera Circle,house,"175 Solera circle, Ottawa, ON","175 Solera circle, Ottawa, ON"
204815,way,548047064,45.3855375,-75.7423672,,197,Switzer Avenue,house,"197 Switzer avenue, Ottawa, ON","197 Switzer avenue, Ottawa, ON"
46248,way,471116879,45.4541887,-75.4714155,,855,Galleria Circle,house,"855 Galleria circle, Ottawa, ON","855 Galleria circle, Ottawa, ON"
18673,way,458179917,45.4323783,-75.6930262,,150,St. Andrew Street,house,"150 St. andrew street, Ottawa, ON","150 St. andrew street, Ottawa, ON"
192381,way,543418460,45.2875095,-75.7560501,,86,Fieldgate Drive,house,"86 Fieldgate drive, Ottawa, ON","86 Fieldgate drive, Ottawa, ON"
204508,way,548034121,45.3735951,-75.7615154,,809,Maplecrest Avenue,house,"809 Maplecrest avenue, Ottawa, ON","809 Maplecrest avenue, Ottawa, ON"
173147,way,483659833,45.3637717,-75.6446525,,44,Gentle Gate Crescent,house,"44 Gentle gate crescent, Ottawa, ON","44 Gentle gate crescent, Ottawa, ON"
249195,way,585022214,45.3851958,-75.7470716,,287 A,Dovercourt Avenue,house,"287 A Dovercourt avenue, Ottawa, ON","287 A Dovercourt avenue, Ottawa, ON"
19128,way,459468394,45.4352465,-75.6917078,,106,King Edward Avenue,house,"106 King edward avenue, Ottawa, ON","106 King edward avenue, Ottawa, ON"
139768,way,478970257,45.3935261,-75.7533101,,365,Winona Avenue,house,"365 Winona avenue, Ottawa, ON","365 Winona avenue, Ottawa, ON"
7220,way,287740143,45.4056163,-75.658292,,200,Lennox Park Avenue,house,"200 Lennox park avenue, Ottawa, ON","200 Lennox park avenue, Ottawa, ON"
241150,way,582006938,45.450757,-75.6354229,,291,Avro Circle,house,"291 Avro circle, Ottawa, ON","291 Avro circle, Ottawa, ON"
18684,way,458180499,45.4318321,-75.6923314,,160,Guigues Avenue,house,"160 Guigues avenue, Ottawa, ON","160 Guigues avenue, Ottawa, ON"
101004,way,472638766,45.3221793,-75.5999196,,828,White Alder Avenue,house,"828 White alder avenue, Ottawa, ON","828 White alder avenue, Ottawa, ON"
20194,way,469669873,45.3530466,-76.0401339,,134,Charlie's Lane,house,"134 Charlie's lane, Ottawa, ON","134 Charlie's lane, Ottawa, ON"
198880,way,547157457,45.3586822,-75.7451302,,3,Pender Street,house,"3 Pender street, Ottawa, ON","3 Pender street, Ottawa, ON"
149298,way,479919740,45.3649593,-75.7074749,,1017,Meadowlands Drive,house,"1017 Meadowlands drive, Ottawa, ON","1017 Meadowlands drive, Ottawa, ON"
193595,way,546225931,45.346363,-75.646564,,2682,Southdown Court,house,"2682 Southdown court, Ottawa, ON","2682 Southdown court, Ottawa, ON"
133463,way,475085827,45.3805422,-75.7519585,,710,Cole Avenue South,house,"710 Cole avenue south, Ottawa, ON","710 Cole avenue south, Ottawa, ON"
222605,way,567539383,45.3546356,-75.6675511,,154,Owl Drive,house,"154 Owl drive, Ottawa, ON","154 Owl drive, Ottawa, ON"
40954,way,470678397,45.4583344,-75.4568248,,2159,Provence Avenue,house,"2159 Provence avenue, Ottawa, ON","2159 Provence avenue, Ottawa, ON"
163966,way,482924485,45.4047778,-75.671772,,28,Glengarry Road,house,"28 Glengarry road, Ottawa, ON","28 Glengarry road, Ottawa, ON"
19281,way,459668923,45.4511872,-75.6169048,,609,Blair Road,house,"609 Blair road, Ottawa, ON","609 Blair road, Ottawa, ON"
105413,way,472844636,45.3382997,-75.7010341,,15,Wellsmere Court,house,"15 Wellsmere court, Ottawa, ON","15 Wellsmere court, Ottawa, ON"
101230,way,472639025,45.3222258,-75.6039469,,719,White Alder Avenue,house,"719 White alder avenue, Ottawa, ON","719 White alder avenue, Ottawa, ON"
19059,way,459248638,45.4353845,-75.6929446,,235,Bolton Street,house,"235 Bolton street, Ottawa, ON","235 Bolton street, Ottawa, ON"
74824,way,472168867,45.3362158,-75.7329402,,66,Woodfield Drive,house,"66 Woodfield drive, Ottawa, ON","66 Woodfield drive, Ottawa, ON"
191533,way,538584380,45.3619634,-75.6457019,,19,Fallow Court,house,"19 Fallow court, Ottawa, ON","19 Fallow court, Ottawa, ON"
176114,way,483739464,45.4297696,-75.6323691,,1035 H,Cummings Avenue,house,"1035 H Cummings avenue, Ottawa, ON","1035 H Cummings avenue, Ottawa, ON"
64567,way,471797776,45.2717615,-75.9277002,,16,Stowgrass Crescent,house,"16 Stowgrass crescent, Ottawa, ON","16 Stowgrass crescent, Ottawa, ON"
8257,way,307655282,45.4687952,-75.4971892,,1577,Prestwick Drive,house,"1577 Prestwick drive, Ottawa, ON","1577 Prestwick drive, Ottawa, ON"
6101,way,259152023,45.3899991,-75.7269898,,773,Island Park Drive,house,"773 Island park drive, Ottawa, ON","773 Island park drive, Ottawa, ON"
246418,way,583840009,45.4255607,-75.6584268,,143,King George Street,house,"143 King george street, Ottawa, ON","143 King george street, Ottawa, ON"
217671,way,563080641,45.3036308,-75.9371632,,79,Fallengale Crescent,house,"79 Fallengale crescent, Ottawa, ON","79 Fallengale crescent, Ottawa, ON"
59475,way,471491405,45.2651205,-75.9280775,,1329,Stittsville Main Street,house,"1329 Stittsville main street, Ottawa, ON","1329 Stittsville main street, Ottawa, ON"
133567,way,475114387,45.3854505,-75.7461675,,269,Dovercourt Avenue,house,"269 Dovercourt avenue, Ottawa, ON","269 Dovercourt avenue, Ottawa, ON"
10064,way,349866229,45.3648669,-75.7426518,,1217 A,Cameo Drive,house,"1217 A Cameo drive, Ottawa, ON","1217 A Cameo drive, Ottawa, ON"
117599,way,473666628,45.3503116,-75.7712266,,1339,Bloomsbury Crescent,house,"1339 Bloomsbury crescent, Ottawa, ON","1339 Bloomsbury crescent, Ottawa, ON"
230995,way,574648300,45.2743873,-75.867691,,231,Overberg Way,house,"231 Overberg way, Ottawa, ON","231 Overberg way, Ottawa, ON"
15017,way,427694448,45.2763095,-75.755642,,8,Dolan Drive,house,"8 Dolan drive, Ottawa, ON","8 Dolan drive, Ottawa, ON"
236087,way,578694484,45.4255762,-75.611251,,1360,Cedarcroft Crescent,house,"1360 Cedarcroft crescent, Ottawa, ON","1360 Cedarcroft crescent, Ottawa, ON"
243782,way,583258100,45.3525011,-75.6399654,,2869,Mésanges Drive,house,"2869 Mésanges drive, Ottawa, ON","2869 Mésanges drive, Ottawa, ON"
13937,way,389995800,45.3979461,-75.7556592,,300,Beechgrove Avenue,house,"300 Beechgrove avenue, Ottawa, ON","300 Beechgrove avenue, Ottawa, ON"
234632,way,578149655,45.3930441,-75.6090311,,2505 B,Walkley Road,house,"2505 B Walkley road, Ottawa, ON","2505 B Walkley road, Ottawa, ON"
202463,way,547548976,45.35075,-75.771535,,1330,Highgate Road,house,"1330 Highgate road, Ottawa, ON","1330 Highgate road, Ottawa, ON"
204843,way,548047094,45.3839688,-75.7547387,,446,Avondale Avenue,house,"446 Avondale avenue, Ottawa, ON","446 Avondale avenue, Ottawa, ON"
236060,way,578694410,45.4257918,-75.6117609,,1371,Marigold Crescent,house,"1371 Marigold crescent, Ottawa, ON","1371 Marigold crescent, Ottawa, ON"
6403,way,261880065,45.393014,-75.7305082,,240,Harmer Avenue South,house,"240 Harmer avenue south, Ottawa, ON","240 Harmer avenue south, Ottawa, ON"
137339,way,478830529,45.4402009,-75.6800633,,330,MacKay Street,house,"330 Mackay street, Ottawa, ON","330 Mackay street, Ottawa, ON"
198908,way,547157491,45.3593969,-75.7451326,,1561,Baseline Road,house,"1561 Baseline road, Ottawa, ON","1561 Baseline road, Ottawa, ON"
236042,way,578687152,45.4191091,-75.606826,,1621,Fine Crescent,house,"1621 Fine crescent, Ottawa, ON","1621 Fine crescent, Ottawa, ON"
221206,way,566792985,45.4319366,-75.5587705,,2271,Orient Park Drive,house,"2271 Orient park drive, Ottawa, ON","2271 Orient park drive, Ottawa, ON"
38136,way,470444184,45.2711649,-75.7548669,,15,Tulane Crescent,house,"15 Tulane crescent, Ottawa, ON","15 Tulane crescent, Ottawa, ON"
241209,way,582015673,45.4438948,-75.6690837,,244,Garneau Street,house,"244 Garneau street, Ottawa, ON","244 Garneau street, Ottawa, ON"
188943,way,486245570,45.2722905,-75.7530293,,4,Amherst Crescent,house,"4 Amherst crescent, Ottawa, ON","4 Amherst crescent, Ottawa, ON"
240683,way,581765514,45.4750262,-75.5323795,,1097,Taffy Lane,house,"1097 Taffy lane, Ottawa, ON","1097 Taffy lane, Ottawa, ON"
236059,way,578694407,45.4257124,-75.6118334,,1367,Marigold Crescent,house,"1367 Marigold crescent, Ottawa, ON","1367 Marigold crescent, Ottawa, ON"
156210,way,481825581,45.408746,-75.6898924,,183,Pretoria Avenue,house,"183 Pretoria avenue, Ottawa, ON","183 Pretoria avenue, Ottawa, ON"
257211,way,601884346,45.3838476,-75.7432949,,4,Molenaar Private,house,"4 Molenaar private, Ottawa, ON","4 Molenaar private, Ottawa, ON"
119349,way,474000690,45.3593336,-75.7461751,,1588,Ainsley Drive,house,"1588 Ainsley drive, Ottawa, ON","1588 Ainsley drive, Ottawa, ON"
236025,way,578687135,45.4186377,-75.6089516,,1790,Dondale Street,house,"1790 Dondale street, Ottawa, ON","1790 Dondale street, Ottawa, ON"
46393,way,471117042,45.4559692,-75.4682607,,2076,Boisfranc Circle,house,"2076 Boisfranc circle, Ottawa, ON","2076 Boisfranc circle, Ottawa, ON"
9434,way,319653193,45.4097904,-75.6457806,,1477,Chomley Crescent,house,"1477 Chomley crescent, Ottawa, ON","1477 Chomley crescent, Ottawa, ON"
225500,way,569165006,45.3779575,-75.6535545,,2824 S,Cedarwood Drive,house,"2824 S Cedarwood drive, Ottawa, ON","2824 S Cedarwood drive, Ottawa, ON"
173336,way,483660145,45.3632666,-75.6447718,,97,Celtic Court,house,"97 Celtic court, Ottawa, ON","97 Celtic court, Ottawa, ON"
220171,way,564878722,45.2720736,-75.7833874,,146,Hawkshaw Crescent,house,"146 Hawkshaw crescent, Ottawa, ON","146 Hawkshaw crescent, Ottawa, ON"
225792,way,569464074,45.3640851,-75.708836,,1051,Meadowlands Drive,house,"1051 Meadowlands drive, Ottawa, ON","1051 Meadowlands drive, Ottawa, ON"
224413,way,568608908,45.370793,-75.6208291,,2,Wallack Private,house,"2 Wallack private, Ottawa, ON","2 Wallack private, Ottawa, ON"
19177,way,459471176,45.4265879,-75.684477,,94,Stewart Street,house,"94 Stewart street, Ottawa, ON","94 Stewart street, Ottawa, ON"
179764,way,484343036,45.4560795,-75.5346542,,1714,Sapins Garden,house,"1714 Sapins garden, Ottawa, ON","1714 Sapins garden, Ottawa, ON"
233935,way,577875941,45.3632092,-75.6385077,,542,Wingale Private,house,"542 Wingale private, Ottawa, ON","542 Wingale private, Ottawa, ON"
279361,way,618350908,45.4370991,-75.650494,,672,Église Street,house,"672 Église street, Ottawa, ON","672 Église street, Ottawa, ON"
242530,way,582714266,45.3691729,-75.613852,,1,Bradley Cole Private,house,"1 Bradley cole private, Ottawa, ON","1 Bradley cole private, Ottawa, ON"
204806,way,548047055,45.385476,-75.7460885,,267,Dovercourt Avenue,house,"267 Dovercourt avenue, Ottawa, ON","267 Dovercourt avenue, Ottawa, ON"
217113,way,562754296,45.388863,-75.625151,,2190 F,Halifax Drive,house,"2190 F Halifax drive, Ottawa, ON","2190 F Halifax drive, Ottawa, ON"
295024,way,736908482,45.2827388,-75.9210416,,817,Indica Street,house,"817 Indica street, Ottawa, ON","817 Indica street, Ottawa, ON"
242393,way,582541646,45.376019,-75.7290321,,1302,Trenton Avenue,house,"1302 Trenton avenue, Ottawa, ON","1302 Trenton avenue, Ottawa, ON"
19660,way,460237006,45.4032886,-75.7041358,,288,Bell Street South,house,"288 Bell street south, Ottawa, ON","288 Bell street south, Ottawa, ON"
18682,way,458180378,45.4317034,-75.6925396,,150,Guigues Avenue,house,"150 Guigues avenue, Ottawa, ON","150 Guigues avenue, Ottawa, ON"
53307,way,471306601,45.2863399,-75.7301079,,113,Claridge Drive,house,"113 Claridge drive, Ottawa, ON","113 Claridge drive, Ottawa, ON"
153731,way,481375315,45.4359655,-75.6665964,,219,Desrosiers Street,house,"219 Desrosiers street, Ottawa, ON","219 Desrosiers street, Ottawa, ON"
242706,way,582729671,45.3718865,-75.6038517,,46,Jessica Private,house,"46 Jessica private, Ottawa, ON","46 Jessica private, Ottawa, ON"
220126,way,564878676,45.2726558,-75.7815741,,1030,Cobble Hill Drive,house,"1030 Cobble hill drive, Ottawa, ON","1030 Cobble hill drive, Ottawa, ON"
243780,way,583258098,45.3523467,-75.6399295,,2877,Mésanges Drive,house,"2877 Mésanges drive, Ottawa, ON","2877 Mésanges drive, Ottawa, ON"
19267,way,459665019,45.4128949,-75.6985815,,501,Gilmour Street,house,"501 Gilmour street, Ottawa, ON","501 Gilmour street, Ottawa, ON"
191379,way,537564465,45.275774,-75.9295253,,338,Horseshoe Crescent,house,"338 Horseshoe crescent, Ottawa, ON","338 Horseshoe crescent, Ottawa, ON"
241754,way,582099192,45.3784826,-75.7270498,,1054,Hollington Street,house,"1054 Hollington street, Ottawa, ON","1054 Hollington street, Ottawa, ON"
189498,way,507675400,45.293634,-75.7373374,,19,Montana Way,house,"19 Montana way, Ottawa, ON","19 Montana way, Ottawa, ON"
151567,way,481046277,45.4422095,-75.689761,,78,Union Street,house,"78 Union street, Ottawa, ON","78 Union street, Ottawa, ON"
221740,way,567196207,45.2849363,-75.7354808,,209,Claridge Drive,house,"209 Claridge drive, Ottawa, ON","209 Claridge drive, Ottawa, ON"
8767,way,318127282,45.3706592,-75.8001097,,96,Britannia Road,house,"96 Britannia road, Ottawa, ON","96 Britannia road, Ottawa, ON"
146846,way,479764140,45.4362736,-75.6246212,,1297,Lotus Street,house,"1297 Lotus street, Ottawa, ON","1297 Lotus street, Ottawa, ON"
178128,way,484079228,45.4275082,-75.6340874,,1318,Belgate Way,house,"1318 Belgate way, Ottawa, ON","1318 Belgate way, Ottawa, ON"
141859,way,479197128,45.2751476,-75.7599848,,14,Vanessa Terrace,house,"14 Vanessa terrace, Ottawa, ON","14 Vanessa terrace, Ottawa, ON"
221162,way,566792940,45.4305028,-75.5606129,,2127,Orient Park Drive,house,"2127 Orient park drive, Ottawa, ON","2127 Orient park drive, Ottawa, ON"
220668,way,565632096,45.2886197,-75.7308972,,376,Sweetflag Street,house,"376 Sweetflag street, Ottawa, ON","376 Sweetflag street, Ottawa, ON"
226919,way,570376760,45.3786916,-75.7272135,,1230,Dorchester Avenue,house,"1230 Dorchester avenue, Ottawa, ON","1230 Dorchester avenue, Ottawa, ON"
245197,way,583511253,45.4459636,-75.6268332,,966,Gulf Place,house,"966 Gulf place, Ottawa, ON","966 Gulf place, Ottawa, ON"
196813,way,546743609,45.3346897,-75.7802733,,12,Lindhurst Crescent,house,"12 Lindhurst crescent, Ottawa, ON","12 Lindhurst crescent, Ottawa, ON"
129550,way,474717526,45.3549909,-75.7933105,,932,Pinecrest Road,house,"932 Pinecrest road, Ottawa, ON","932 Pinecrest road, Ottawa, ON"
41551,way,470704880,45.4511528,-75.4773326,,509,Lakeridge Drive,house,"509 Lakeridge drive, Ottawa, ON","509 Lakeridge drive, Ottawa, ON"
205679,way,548801948,45.3466015,-75.6364295,,2848,Gothwood Place,house,"2848 Gothwood place, Ottawa, ON","2848 Gothwood place, Ottawa, ON"
20247,way,469669952,45.3540875,-76.0378147,,179,Charlie's Lane,house,"179 Charlie's lane, Ottawa, ON","179 Charlie's lane, Ottawa, ON"
10458,way,358356648,45.4813771,-75.5222735,,1089,Ormes Place,house,"1089 Ormes place, Ottawa, ON","1089 Ormes place, Ottawa, ON"
134956,way,475306534,45.3715593,-75.7757972,5,2269,Lawn Avenue,house,"5-2269 Lawn avenue, Ottawa, ON","2269 Lawn avenue, Ottawa, ON"
206144,way,549080424,45.4000499,-75.7559208,,283,Ferndale Avenue,house,"283 Ferndale avenue, Ottawa, ON","283 Ferndale avenue, Ottawa, ON"
282180,way,620524263,45.3228052,-75.6025098,,753,White Alder Avenue,house,"753 White alder avenue, Ottawa, ON","753 White alder avenue, Ottawa, ON"
41049,way,470678618,45.4577969,-75.456034,,1828,Mickelberry Crescent,house,"1828 Mickelberry crescent, Ottawa, ON","1828 Mickelberry crescent, Ottawa, ON"
187713,way,484749897,45.4844637,-75.5245756,,1062,Grenoble Crescent,house,"1062 Grenoble crescent, Ottawa, ON","1062 Grenoble crescent, Ottawa, ON"
235258,way,578579851,45.4377208,-75.6386831,,753,Borthwick Avenue,house,"753 Borthwick avenue, Ottawa, ON","753 Borthwick avenue, Ottawa, ON"
225795,way,569464077,45.3639651,-75.7091039,,1059,Meadowlands Drive,house,"1059 Meadowlands drive, Ottawa, ON","1059 Meadowlands drive, Ottawa, ON"
285087,way,626431585,45.4334958,-75.6859264,,444,Old St. Patrick Street,house,"444 Old st. patrick street, Ottawa, ON","444 Old st. patrick street, Ottawa, ON"
14684,way,408607573,45.394965,-75.7508709,,348,Tweedsmuir Avenue,house,"348 Tweedsmuir avenue, Ottawa, ON","348 Tweedsmuir avenue, Ottawa, ON"
