,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
225225,way,569148329,45.4789011,-75.5361412,,6517,Colony Square,terrace,"6517 Colony square, Ottawa, ON","6517 Colony square, Ottawa, ON"
267270,way,614363993,45.2874877,-75.875725,,156,Rothesay Drive,terrace,"156 Rothesay drive, Ottawa, ON","156 Rothesay drive, Ottawa, ON"
203924,way,547794562,45.3483989,-75.7086079,,376,Citiplace Drive,terrace,"376 Citiplace drive, Ottawa, ON","376 Citiplace drive, Ottawa, ON"
34153,way,470318705,45.4588346,-75.4493784,,1968,Pennyroyal Crescent,terrace,"1968 Pennyroyal crescent, Ottawa, ON","1968 Pennyroyal crescent, Ottawa, ON"
234407,way,577918384,45.3675433,-75.6333026,,55,Binbury Way,terrace,"55 Binbury way, Ottawa, ON","55 Binbury way, Ottawa, ON"
260530,way,608994077,45.322003,-75.8273336,,38,Alison Korn Private,terrace,"38 Alison korn private, Ottawa, ON","38 Alison korn private, Ottawa, ON"
288272,way,634314980,45.4416633,-75.6926461,,5,Thomas Street,terrace,"5 Thomas street, Ottawa, ON","5 Thomas street, Ottawa, ON"
193793,way,546483022,45.3599269,-75.9236805,,276,Applecross Crescent,terrace,"276 Applecross crescent, Ottawa, ON","276 Applecross crescent, Ottawa, ON"
194152,way,546488942,45.3541362,-75.9367437,,16,Palton Avenue,terrace,"16 Palton avenue, Ottawa, ON","16 Palton avenue, Ottawa, ON"
204051,way,547798162,45.3425355,-75.6877476,,49,Chatsworth Crescent,terrace,"49 Chatsworth crescent, Ottawa, ON","49 Chatsworth crescent, Ottawa, ON"
141628,way,479196882,45.2778549,-75.7570497,,11,Providence Place,terrace,"11 Providence place, Ottawa, ON","11 Providence place, Ottawa, ON"
143157,way,479514995,45.382759,-75.7252657,19,1149,Shillington Avenue,terrace,"19-1149 Shillington avenue, Ottawa, ON","1149 Shillington avenue, Ottawa, ON"
291117,way,686140704,45.2833792,-75.8893161,,105,Cranesbill Road,terrace,"105 Cranesbill road, Ottawa, ON","105 Cranesbill road, Ottawa, ON"
141809,way,479197074,45.274535,-75.7588745,,1 A,Vanessa Terrace,terrace,"1 A Vanessa terrace, Ottawa, ON","1 A Vanessa terrace, Ottawa, ON"
42373,way,470835792,45.273801,-75.7076138,,18,Collington Street,terrace,"18 Collington street, Ottawa, ON","18 Collington street, Ottawa, ON"
158044,way,482454519,45.3731012,-75.6208925,,67,Langstrom Crescent,terrace,"67 Langstrom crescent, Ottawa, ON","67 Langstrom crescent, Ottawa, ON"
266050,way,614352074,45.2820186,-75.8698707,,724,Oakglade Avenue,terrace,"724 Oakglade avenue, Ottawa, ON","724 Oakglade avenue, Ottawa, ON"
252173,way,587967187,45.3451301,-75.7891386,,985 C,Morrison Drive,terrace,"985 C Morrison drive, Ottawa, ON","985 C Morrison drive, Ottawa, ON"
253685,way,591079367,45.3459557,-75.7707523,,81,Draffin Court,terrace,"81 Draffin court, Ottawa, ON","81 Draffin court, Ottawa, ON"
235659,way,578615672,45.4298171,-75.6169918,,1512,Tonilee Drive,terrace,"1512 Tonilee drive, Ottawa, ON","1512 Tonilee drive, Ottawa, ON"
141468,way,479192785,45.2693043,-75.7536507,,15,Bentbrook Crescent,terrace,"15 Bentbrook crescent, Ottawa, ON","15 Bentbrook crescent, Ottawa, ON"
151736,way,481065949,45.2744677,-75.8443036,,524,Meadowcreek Circle,terrace,"524 Meadowcreek circle, Ottawa, ON","524 Meadowcreek circle, Ottawa, ON"
279812,way,618403313,45.2917167,-75.8819423,,62,Baneberry Crescent,terrace,"62 Baneberry crescent, Ottawa, ON","62 Baneberry crescent, Ottawa, ON"
257465,way,602767958,45.3247847,-75.7774636,,31,Dunbar Court,terrace,"31 Dunbar court, Ottawa, ON","31 Dunbar court, Ottawa, ON"
271205,way,615380737,45.443503,-75.6440555,,93,Highwood Private,terrace,"93 Highwood private, Ottawa, ON","93 Highwood private, Ottawa, ON"
264100,way,613970680,45.2824416,-75.6772017,,745,Nakina Way,terrace,"745 Nakina way, Ottawa, ON","745 Nakina way, Ottawa, ON"
224190,way,568602386,45.3640803,-75.6277396,,68,Castlegreen Private,terrace,"68 Castlegreen private, Ottawa, ON","68 Castlegreen private, Ottawa, ON"
177441,way,483945518,45.3905593,-75.6194783,,2282 G,St-Laurent Boulevard,terrace,"2282 G St-laurent boulevard, Ottawa, ON","2282 G St-laurent boulevard, Ottawa, ON"
39917,way,470663836,45.4520666,-75.4624789,,103,Eclipse Crescent,terrace,"103 Eclipse crescent, Ottawa, ON","103 Eclipse crescent, Ottawa, ON"
77860,way,472224252,45.4791371,-75.4717931,,1586,Duplante Avenue,terrace,"1586 Duplante avenue, Ottawa, ON","1586 Duplante avenue, Ottawa, ON"
89524,way,472329381,45.2760688,-75.8649228,,339,Brigitta Street,terrace,"339 Brigitta street, Ottawa, ON","339 Brigitta street, Ottawa, ON"
193634,way,546482862,45.3576885,-75.9261557,,1085,Marconi Avenue,terrace,"1085 Marconi avenue, Ottawa, ON","1085 Marconi avenue, Ottawa, ON"
273119,way,616828125,45.3757214,-75.6434029,,1691,Heatherington Road,terrace,"1691 Heatherington road, Ottawa, ON","1691 Heatherington road, Ottawa, ON"
194379,way,546494728,45.3444894,-75.9346807,,8,Piper Crescent,terrace,"8 Piper crescent, Ottawa, ON","8 Piper crescent, Ottawa, ON"
266192,way,614352252,45.2805888,-75.8690261,,124,Akerson Road,terrace,"124 Akerson road, Ottawa, ON","124 Akerson road, Ottawa, ON"
262722,way,613031417,45.2824149,-75.7246737,,76,Grenadier Way,terrace,"76 Grenadier way, Ottawa, ON","76 Grenadier way, Ottawa, ON"
202228,way,547499738,45.3611741,-75.7903433,,807,Dundee Avenue,terrace,"807 Dundee avenue, Ottawa, ON","807 Dundee avenue, Ottawa, ON"
251705,way,587605835,45.4478718,-75.5988907,,1761,Marquis Avenue,terrace,"1761 Marquis avenue, Ottawa, ON","1761 Marquis avenue, Ottawa, ON"
201508,way,547367857,45.2888536,-75.919843,,118,Huntmar Drive,terrace,"118 Huntmar drive, Ottawa, ON","118 Huntmar drive, Ottawa, ON"
70606,way,471917088,45.4651196,-75.4917306,,1781 B,Lamoureux Drive,terrace,"1781 B Lamoureux drive, Ottawa, ON","1781 B Lamoureux drive, Ottawa, ON"
260155,way,607871374,45.3162839,-75.8274387,,3928 A,Old Richmond Road,terrace,"3928 A Old richmond road, Ottawa, ON","3928 A Old richmond road, Ottawa, ON"
101106,way,472638889,45.3227305,-75.5998471,,303,Buttonbush Way,terrace,"303 Buttonbush way, Ottawa, ON","303 Buttonbush way, Ottawa, ON"
196396,way,546734921,45.3347121,-75.7416039,,2,Kedgewick Court,terrace,"2 Kedgewick court, Ottawa, ON","2 Kedgewick court, Ottawa, ON"
151788,way,481083391,45.2745781,-75.8634467,,332,Amici Terrace,terrace,"332 Amici terrace, Ottawa, ON","332 Amici terrace, Ottawa, ON"
117682,way,473682223,45.4897091,-75.497901,,1165,Falconcrest Court,terrace,"1165 Falconcrest court, Ottawa, ON","1165 Falconcrest court, Ottawa, ON"
260900,way,609549633,45.3636092,-75.6237391,,34,Burlington Crescent,terrace,"34 Burlington crescent, Ottawa, ON","34 Burlington crescent, Ottawa, ON"
196655,way,546737488,45.3331848,-75.7954509,,102,Gladecrest Court,terrace,"102 Gladecrest court, Ottawa, ON","102 Gladecrest court, Ottawa, ON"
191978,way,541589722,45.2645421,-75.7699485,,64,Armadale Crescent,terrace,"64 Armadale crescent, Ottawa, ON","64 Armadale crescent, Ottawa, ON"
250492,way,586118143,45.3409636,-75.7636825,,9 C,Castlebrook Lane,terrace,"9 C Castlebrook lane, Ottawa, ON","9 C Castlebrook lane, Ottawa, ON"
245232,way,583511304,45.4461578,-75.6255915,,988,Gulf Place,terrace,"988 Gulf place, Ottawa, ON","988 Gulf place, Ottawa, ON"
254886,way,596669838,45.3738415,-75.6515936,,1468 F,Heatherington Road,terrace,"1468 F Heatherington road, Ottawa, ON","1468 F Heatherington road, Ottawa, ON"
143969,way,479538404,45.4248382,-75.6458723,,398,Prince Albert Street,terrace,"398 Prince albert street, Ottawa, ON","398 Prince albert street, Ottawa, ON"
236298,way,579392787,45.267638,-75.6919372,,101,Hawkeswood Drive,terrace,"101 Hawkeswood drive, Ottawa, ON","101 Hawkeswood drive, Ottawa, ON"
276296,way,617725514,45.4728289,-75.4610453,,1146,Brasseur Crescent,terrace,"1146 Brasseur crescent, Ottawa, ON","1146 Brasseur crescent, Ottawa, ON"
236567,way,579393432,45.264075,-75.6956013,,515,Earnscliffe Grove,terrace,"515 Earnscliffe grove, Ottawa, ON","515 Earnscliffe grove, Ottawa, ON"
237500,way,579951389,45.3167264,-75.5943445,,331,Wood Acres Grove,terrace,"331 Wood acres grove, Ottawa, ON","331 Wood acres grove, Ottawa, ON"
176632,way,483760906,45.4004056,-75.6543827,,250,Freedom Private,terrace,"250 Freedom private, Ottawa, ON","250 Freedom private, Ottawa, ON"
191965,way,541589696,45.2647782,-75.7711179,,30,Armadale Crescent,terrace,"30 Armadale crescent, Ottawa, ON","30 Armadale crescent, Ottawa, ON"
251655,way,587605782,45.4480205,-75.5970395,,2070,Naskapi Drive,terrace,"2070 Naskapi drive, Ottawa, ON","2070 Naskapi drive, Ottawa, ON"
268973,way,614600562,45.2597948,-75.7307569,,38,Kirkstone Private,terrace,"38 Kirkstone private, Ottawa, ON","38 Kirkstone private, Ottawa, ON"
205525,way,548798322,45.3395226,-75.6692194,,426,Wisteria Crescent,terrace,"426 Wisteria crescent, Ottawa, ON","426 Wisteria crescent, Ottawa, ON"
245826,way,583612893,45.3996033,-75.6568414,,51,Great Oak Private,terrace,"51 Great oak private, Ottawa, ON","51 Great oak private, Ottawa, ON"
236855,way,579614138,45.2765632,-75.6769689,,137,Larimar Circle,terrace,"137 Larimar circle, Ottawa, ON","137 Larimar circle, Ottawa, ON"
200163,way,547175384,45.3216705,-75.9341425,,254,Keyrock Drive,terrace,"254 Keyrock drive, Ottawa, ON","254 Keyrock drive, Ottawa, ON"
137344,way,478830534,45.4423418,-75.6757025,,43 A,Putman Avenue,terrace,"43 A Putman avenue, Ottawa, ON","43 A Putman avenue, Ottawa, ON"
250804,way,586758995,45.3574053,-75.8015231,,132,Riga Private,terrace,"132 Riga private, Ottawa, ON","132 Riga private, Ottawa, ON"
226498,way,570093199,45.4480216,-75.5341575,,1830,Summerfields Crescent,terrace,"1830 Summerfields crescent, Ottawa, ON","1830 Summerfields crescent, Ottawa, ON"
117777,way,473867642,45.2524838,-75.7456806,,2703,Grand Canal Street,terrace,"2703 Grand canal street, Ottawa, ON","2703 Grand canal street, Ottawa, ON"
230623,way,574604713,45.2779954,-75.8839868,,326,Nonius Street,terrace,"326 Nonius street, Ottawa, ON","326 Nonius street, Ottawa, ON"
141481,way,479192798,45.2690551,-75.752736,,35,Bentbrook Crescent,terrace,"35 Bentbrook crescent, Ottawa, ON","35 Bentbrook crescent, Ottawa, ON"
200242,way,547175472,45.3222491,-75.9291195,,247,Badgeley Avenue,terrace,"247 Badgeley avenue, Ottawa, ON","247 Badgeley avenue, Ottawa, ON"
67231,way,471838436,45.359502,-75.9260898,,981,Klondike Road,terrace,"981 Klondike road, Ottawa, ON","981 Klondike road, Ottawa, ON"
280755,way,620152258,45.3496149,-75.6296025,,3115,Quail Drive,terrace,"3115 Quail drive, Ottawa, ON","3115 Quail drive, Ottawa, ON"
266360,way,614352420,45.277364,-75.8682517,,711,Regiment Avenue,terrace,"711 Regiment avenue, Ottawa, ON","711 Regiment avenue, Ottawa, ON"
223787,way,568507217,45.481349,-75.5253821,,6837,Bilberry Drive,terrace,"6837 Bilberry drive, Ottawa, ON","6837 Bilberry drive, Ottawa, ON"
189971,way,509987680,45.2714986,-75.7702413,,7,Willwood Crescent,terrace,"7 Willwood crescent, Ottawa, ON","7 Willwood crescent, Ottawa, ON"
261624,way,612827184,45.2807048,-75.713568,,91,Whetstone Crescent,terrace,"91 Whetstone crescent, Ottawa, ON","91 Whetstone crescent, Ottawa, ON"
292034,way,686729252,45.2544836,-75.7470276,,342,Pumpkinseed Crescent,terrace,"342 Pumpkinseed crescent, Ottawa, ON","342 Pumpkinseed crescent, Ottawa, ON"
283817,way,623238542,45.3343653,-75.7402422,,178,Woodfield Drive,terrace,"178 Woodfield drive, Ottawa, ON","178 Woodfield drive, Ottawa, ON"
198352,way,546966312,45.3171502,-75.9031029,,20,Morenz Terrace,terrace,"20 Morenz terrace, Ottawa, ON","20 Morenz terrace, Ottawa, ON"
81839,way,472236396,45.325291,-75.7819654,,20,Glencoe Street,terrace,"20 Glencoe street, Ottawa, ON","20 Glencoe street, Ottawa, ON"
263942,way,613970518,45.2783717,-75.6759379,,208,Jersey Tea Circle,terrace,"208 Jersey tea circle, Ottawa, ON","208 Jersey tea circle, Ottawa, ON"
267803,way,614586418,45.2632646,-75.7647697,,167,Halley Street,terrace,"167 Halley street, Ottawa, ON","167 Halley street, Ottawa, ON"
171864,way,483442584,45.429149,-75.6154407,,4630,Ogilvie Walk Crescent,terrace,"4630 Ogilvie walk crescent, Ottawa, ON","4630 Ogilvie walk crescent, Ottawa, ON"
221943,way,567216587,45.2813262,-75.7489324,,291,Via San Marino Street,terrace,"291 Via san marino street, Ottawa, ON","291 Via san marino street, Ottawa, ON"
199162,way,547162359,45.3663042,-75.7372533,,164,Whitestone Drive,terrace,"164 Whitestone drive, Ottawa, ON","164 Whitestone drive, Ottawa, ON"
269121,way,614605034,45.256166,-75.7310523,,103,Urbancrest Private,terrace,"103 Urbancrest private, Ottawa, ON","103 Urbancrest private, Ottawa, ON"
256779,way,599454446,45.3231503,-75.59632,,201,Espresso Private,terrace,"201 Espresso private, Ottawa, ON","201 Espresso private, Ottawa, ON"
240596,way,581763067,45.3399816,-75.7696805,,52,Stonebriar Drive,terrace,"52 Stonebriar drive, Ottawa, ON","52 Stonebriar drive, Ottawa, ON"
255437,way,597576176,45.4515376,-75.5175254,,1967,Greenvale Lane,terrace,"1967 Greenvale lane, Ottawa, ON","1967 Greenvale lane, Ottawa, ON"
19194,way,459472197,45.4330329,-75.6844776,,95,Beausoleil Drive,terrace,"95 Beausoleil drive, Ottawa, ON","95 Beausoleil drive, Ottawa, ON"
265577,way,614351580,45.2786185,-75.8518149,,48,Deerchase Court,terrace,"48 Deerchase court, Ottawa, ON","48 Deerchase court, Ottawa, ON"
280616,way,619340775,45.3366045,-75.7522843,,66 F,Brockington Crescent,terrace,"66 F Brockington crescent, Ottawa, ON","66 F Brockington crescent, Ottawa, ON"
143391,way,479515361,45.3760729,-75.7279169,,1108,Silver Street,terrace,"1108 Silver street, Ottawa, ON","1108 Silver street, Ottawa, ON"
282432,way,620526055,45.428255,-75.5166074,,397,Rolling Meadow Crescent,terrace,"397 Rolling meadow crescent, Ottawa, ON","397 Rolling meadow crescent, Ottawa, ON"
272951,way,616825303,45.019663,-75.6540194,,91,Elvira Street West,terrace,"91 Elvira street west, Ottawa, ON","91 Elvira street west, Ottawa, ON"
132904,way,475076307,45.3880328,-75.7508533,,523,Churchill Avenue North,terrace,"523 Churchill avenue north, Ottawa, ON","523 Churchill avenue north, Ottawa, ON"
236474,way,579393191,45.2629374,-75.6952984,,512,Stargazer Crescent,terrace,"512 Stargazer crescent, Ottawa, ON","512 Stargazer crescent, Ottawa, ON"
292031,way,686729249,45.2543968,-75.7470781,,304,Pumpkinseed Crescent,terrace,"304 Pumpkinseed crescent, Ottawa, ON","304 Pumpkinseed crescent, Ottawa, ON"
228207,way,572749249,45.2696012,-75.7351658,,1220,Longfields Drive,terrace,"1220 Longfields drive, Ottawa, ON","1220 Longfields drive, Ottawa, ON"
276952,way,617731815,45.4374688,-75.5115961,,603,Compass Street,terrace,"603 Compass street, Ottawa, ON","603 Compass street, Ottawa, ON"
232866,way,576109514,45.47715,-75.5372455,,1162,Orléans Boulevard,terrace,"1162 Orléans boulevard, Ottawa, ON","1162 Orléans boulevard, Ottawa, ON"
275276,way,617675661,45.4788257,-75.463012,,2037,Bergamot Circle,terrace,"2037 Bergamot circle, Ottawa, ON","2037 Bergamot circle, Ottawa, ON"
200145,way,547175366,45.3223958,-75.9334125,,282,Keyrock Drive,terrace,"282 Keyrock drive, Ottawa, ON","282 Keyrock drive, Ottawa, ON"
270765,way,615062517,45.2736182,-75.715399,,114,Tacom Circle,terrace,"114 Tacom circle, Ottawa, ON","114 Tacom circle, Ottawa, ON"
194066,way,546487059,45.3619922,-75.9312913,,458,Celtic Ridge Crescent,terrace,"458 Celtic ridge crescent, Ottawa, ON","458 Celtic ridge crescent, Ottawa, ON"
290696,way,686136862,45.2810076,-75.8910718,,110,Lanceleaf Way,terrace,"110 Lanceleaf way, Ottawa, ON","110 Lanceleaf way, Ottawa, ON"
194364,way,546494701,45.3440969,-75.9334015,,46,Piper Crescent,terrace,"46 Piper crescent, Ottawa, ON","46 Piper crescent, Ottawa, ON"
56840,way,471315087,45.2852625,-75.7116421,,65,Redpath Drive,terrace,"65 Redpath drive, Ottawa, ON","65 Redpath drive, Ottawa, ON"
200264,way,547175494,45.3220047,-75.927812,,566,Remnor Avenue,terrace,"566 Remnor avenue, Ottawa, ON","566 Remnor avenue, Ottawa, ON"
184714,way,484564373,45.478776,-75.53601,,6523,Colony Square,terrace,"6523 Colony square, Ottawa, ON","6523 Colony square, Ottawa, ON"
261724,way,612827378,45.28554,-75.7147712,,277,Stoneway Drive,terrace,"277 Stoneway drive, Ottawa, ON","277 Stoneway drive, Ottawa, ON"
191065,way,533868712,45.2808892,-75.7546523,,199,Thistledown Court,terrace,"199 Thistledown court, Ottawa, ON","199 Thistledown court, Ottawa, ON"
190219,way,520588864,45.2863282,-75.6668182,,400,Cooks Mill Crescent,terrace,"400 Cooks mill crescent, Ottawa, ON","400 Cooks mill crescent, Ottawa, ON"
243372,way,583071794,45.4203401,-75.602348,,999,Torovin Private,terrace,"999 Torovin private, Ottawa, ON","999 Torovin private, Ottawa, ON"
277858,way,617920431,45.4594475,-75.4774202,,2150,Assomption Street,terrace,"2150 Assomption street, Ottawa, ON","2150 Assomption street, Ottawa, ON"
197453,way,546934812,45.2895782,-75.8626593,,13,Cedarock Drive,terrace,"13 Cedarock drive, Ottawa, ON","13 Cedarock drive, Ottawa, ON"
162060,way,482831467,45.3437624,-75.6313901,,3136,Stockton Drive,terrace,"3136 Stockton drive, Ottawa, ON","3136 Stockton drive, Ottawa, ON"
200372,way,547184815,45.3180725,-75.918003,,6,Hodgson Court,terrace,"6 Hodgson court, Ottawa, ON","6 Hodgson court, Ottawa, ON"
244661,way,583394762,45.4445203,-75.6223141,,276,Romulus Private,terrace,"276 Romulus private, Ottawa, ON","276 Romulus private, Ottawa, ON"
277287,way,617844241,45.4474819,-75.4941273,,129,Chaperal Private,terrace,"129 Chaperal private, Ottawa, ON","129 Chaperal private, Ottawa, ON"
237398,way,579951281,45.3154906,-75.5973748,,261,Wood Acres Grove,terrace,"261 Wood acres grove, Ottawa, ON","261 Wood acres grove, Ottawa, ON"
277074,way,617843991,45.4493674,-75.4884505,,317,Farincourt Crescent,terrace,"317 Farincourt crescent, Ottawa, ON","317 Farincourt crescent, Ottawa, ON"
274318,way,617460206,45.4658644,-75.4939762,,1731,Lafrance Drive,terrace,"1731 Lafrance drive, Ottawa, ON","1731 Lafrance drive, Ottawa, ON"
2663,way,167838476,45.4029971,-75.73231,,15,Panorama Private,terrace,"15 Panorama private, Ottawa, ON","15 Panorama private, Ottawa, ON"
260089,way,607871187,45.3151357,-75.8271004,,2 F,Arnold Drive,terrace,"2 F Arnold drive, Ottawa, ON","2 F Arnold drive, Ottawa, ON"
259764,way,607108616,45.4509949,-75.5305152,,6166,Red Willow Drive,terrace,"6166 Red willow drive, Ottawa, ON","6166 Red willow drive, Ottawa, ON"
247806,way,584481483,45.4042863,-75.6847997,,40,Third Avenue,terrace,"40 Third avenue, Ottawa, ON","40 Third avenue, Ottawa, ON"
200348,way,547184791,45.314082,-75.9162878,,26,Coulson Court,terrace,"26 Coulson court, Ottawa, ON","26 Coulson court, Ottawa, ON"
105696,way,473014157,45.3114495,-75.8973541,,29,Aird Place,terrace,"29 Aird place, Ottawa, ON","29 Aird place, Ottawa, ON"
281075,way,620210038,45.4119721,-75.7117362,,213,Booth Street,terrace,"213 Booth street, Ottawa, ON","213 Booth street, Ottawa, ON"
279399,way,618361908,45.3114161,-75.8322602,,23 A,Forester Crescent,terrace,"23 A Forester crescent, Ottawa, ON","23 A Forester crescent, Ottawa, ON"
271663,way,615565354,45.4425272,-75.5322198,,6060,Pineglade Crescent,terrace,"6060 Pineglade crescent, Ottawa, ON","6060 Pineglade crescent, Ottawa, ON"
190197,way,520588795,45.2866,-75.6671564,,238,Cooks Mill Crescent,terrace,"238 Cooks mill crescent, Ottawa, ON","238 Cooks mill crescent, Ottawa, ON"
244416,way,583382524,45.3016637,-75.8842509,,70,McDermot Court,terrace,"70 Mcdermot court, Ottawa, ON","70 Mcdermot court, Ottawa, ON"
263327,way,613168014,45.2811302,-75.7299751,,1,Calaveras Avenue,terrace,"1 Calaveras avenue, Ottawa, ON","1 Calaveras avenue, Ottawa, ON"
276194,way,617725411,45.4735306,-75.4642505,,1555,Demeter Street,terrace,"1555 Demeter street, Ottawa, ON","1555 Demeter street, Ottawa, ON"
267267,way,614363990,45.2879125,-75.8751755,,144,Rothesay Drive,terrace,"144 Rothesay drive, Ottawa, ON","144 Rothesay drive, Ottawa, ON"
179475,way,484289765,45.4478225,-75.5306364,,6383,Sablewood Place,terrace,"6383 Sablewood place, Ottawa, ON","6383 Sablewood place, Ottawa, ON"
253684,way,591079366,45.3460638,-75.7702535,,16,Draffin Court,terrace,"16 Draffin court, Ottawa, ON","16 Draffin court, Ottawa, ON"
193718,way,546482947,45.3601632,-75.9250384,,949,Klondike Road,terrace,"949 Klondike road, Ottawa, ON","949 Klondike road, Ottawa, ON"
254382,way,592404043,45.4498149,-75.6300234,,230,Provender Avenue,terrace,"230 Provender avenue, Ottawa, ON","230 Provender avenue, Ottawa, ON"
269193,way,614605111,45.2539112,-75.7273111,,135,Braddock Private,terrace,"135 Braddock private, Ottawa, ON","135 Braddock private, Ottawa, ON"
203301,way,547568373,45.2864069,-75.7376768,,149,Wild Senna Way,terrace,"149 Wild senna way, Ottawa, ON","149 Wild senna way, Ottawa, ON"
254813,way,596553459,45.2782253,-75.8571861,,20,Bridgestone Drive,terrace,"20 Bridgestone drive, Ottawa, ON","20 Bridgestone drive, Ottawa, ON"
269495,way,614605436,45.2474994,-75.7319677,,842,Kennacraig Private,terrace,"842 Kennacraig private, Ottawa, ON","842 Kennacraig private, Ottawa, ON"
244607,way,583394708,45.4444461,-75.6255377,,162,Birch Hill Private,terrace,"162 Birch hill private, Ottawa, ON","162 Birch hill private, Ottawa, ON"
27001,way,470022292,45.2233105,-75.6863415,,5527,Doctor Leach Drive,terrace,"5527 Doctor leach drive, Ottawa, ON","5527 Doctor leach drive, Ottawa, ON"
203119,way,547568184,45.2844531,-75.7323607,,43,Upney Drive,terrace,"43 Upney drive, Ottawa, ON","43 Upney drive, Ottawa, ON"
101190,way,472638984,45.3230032,-75.5995751,,195,Flat Sedge Crescent,terrace,"195 Flat sedge crescent, Ottawa, ON","195 Flat sedge crescent, Ottawa, ON"
293124,way,689244140,45.3150885,-75.5912567,,502,Labrador Crescent,terrace,"502 Labrador crescent, Ottawa, ON","502 Labrador crescent, Ottawa, ON"
270573,way,615062312,45.2695151,-75.7067363,,466,Citadel Crescent,terrace,"466 Citadel crescent, Ottawa, ON","466 Citadel crescent, Ottawa, ON"
274835,way,617530669,45.4795014,-75.4849787,,774,Hancock Crescent,terrace,"774 Hancock crescent, Ottawa, ON","774 Hancock crescent, Ottawa, ON"
106457,way,473049742,45.344376,-75.6283663,,3233,Bannon Way,terrace,"3233 Bannon way, Ottawa, ON","3233 Bannon way, Ottawa, ON"
248926,way,585009016,45.4239261,-75.6796918,,394,Nelson Street,terrace,"394 Nelson street, Ottawa, ON","394 Nelson street, Ottawa, ON"
288238,way,634056267,45.4576272,-75.516265,,6482,Nuggett Drive,terrace,"6482 Nuggett drive, Ottawa, ON","6482 Nuggett drive, Ottawa, ON"
261537,way,612812605,45.3625641,-75.6348159,,4,Hunter's Glen Crescent,terrace,"4 Hunter's glen crescent, Ottawa, ON","4 Hunter's glen crescent, Ottawa, ON"
194824,way,546502822,45.3523339,-75.9203614,,59,Kimbolton Crescent,terrace,"59 Kimbolton crescent, Ottawa, ON","59 Kimbolton crescent, Ottawa, ON"
240560,way,581763031,45.3392174,-75.7686951,,6,Winterburn Terrace,terrace,"6 Winterburn terrace, Ottawa, ON","6 Winterburn terrace, Ottawa, ON"
275361,way,617675746,45.4795879,-75.4627047,,2013,Bergamot Circle,terrace,"2013 Bergamot circle, Ottawa, ON","2013 Bergamot circle, Ottawa, ON"
271569,way,615420462,45.4448093,-75.6511556,,180,Dunbarton Court,terrace,"180 Dunbarton court, Ottawa, ON","180 Dunbarton court, Ottawa, ON"
237245,way,579951110,45.3117017,-75.5972075,,4368,Kelly Farm Drive,terrace,"4368 Kelly farm drive, Ottawa, ON","4368 Kelly farm drive, Ottawa, ON"
139462,way,478963963,45.290031,-75.7326118,,29,Woodpark Way,terrace,"29 Woodpark way, Ottawa, ON","29 Woodpark way, Ottawa, ON"
101073,way,472638849,45.3231932,-75.5997424,,189,Flat Sedge Crescent,terrace,"189 Flat sedge crescent, Ottawa, ON","189 Flat sedge crescent, Ottawa, ON"
194100,way,546487093,45.3623962,-75.9323427,,437,Celtic Ridge Crescent,terrace,"437 Celtic ridge crescent, Ottawa, ON","437 Celtic ridge crescent, Ottawa, ON"
191181,way,535397826,45.4611683,-75.5224655,,1634,Greywood Drive,terrace,"1634 Greywood drive, Ottawa, ON","1634 Greywood drive, Ottawa, ON"
200486,way,547184934,45.3189746,-75.9202825,,5,Kalbrook Street,terrace,"5 Kalbrook street, Ottawa, ON","5 Kalbrook street, Ottawa, ON"
204069,way,547798180,45.3419835,-75.6890665,,4,Chatsworth Crescent,terrace,"4 Chatsworth crescent, Ottawa, ON","4 Chatsworth crescent, Ottawa, ON"
117286,way,473471759,45.3449727,-75.9019812,,44,Turtle Point Private,terrace,"44 Turtle point private, Ottawa, ON","44 Turtle point private, Ottawa, ON"
272014,way,615583283,45.4302986,-75.5244954,,317,Travis Street,terrace,"317 Travis street, Ottawa, ON","317 Travis street, Ottawa, ON"
238837,way,580680489,45.4622629,-75.4823076,,4546,Innes Road,terrace,"4546 Innes road, Ottawa, ON","4546 Innes road, Ottawa, ON"
191101,way,533868777,45.280376,-75.7567245,,293,Thistledown Court,terrace,"293 Thistledown court, Ottawa, ON","293 Thistledown court, Ottawa, ON"
292550,way,686951491,45.274051,-75.6795967,,430,Markdale Terrace,terrace,"430 Markdale terrace, Ottawa, ON","430 Markdale terrace, Ottawa, ON"
203184,way,547568252,45.2846155,-75.735009,,218 B,Claridge Drive,terrace,"218 B Claridge drive, Ottawa, ON","218 B Claridge drive, Ottawa, ON"
237910,way,580017022,45.4267417,-75.5199172,,561,Pin Rouge Way,terrace,"561 Pin rouge way, Ottawa, ON","561 Pin rouge way, Ottawa, ON"
263223,way,613167869,45.279879,-75.7360542,,8,Plumas Gate,terrace,"8 Plumas gate, Ottawa, ON","8 Plumas gate, Ottawa, ON"
273112,way,616828108,45.3758164,-75.6429742,,1699,Heatherington Road,terrace,"1699 Heatherington road, Ottawa, ON","1699 Heatherington road, Ottawa, ON"
226511,way,570095370,45.4487783,-75.5326757,,1945,Ashmont Street,terrace,"1945 Ashmont street, Ottawa, ON","1945 Ashmont street, Ottawa, ON"
